SMILES,butina_clusters,split,test_subset
O=C(Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1)c1cc(F)c(F)cc1Cl,234,train,False
Cc1cc(C)cc(NC(=O)C2CCN(C(=O)[C@@H]3Cc4ccccc4CN3)CC2)c1,15,train,False
CCc1ccc(/C=C2\Oc3cc(OS(C)(=O)=O)ccc3C2=O)cc1,2707,val,False
CCC1C/C(=C\c2cc(OC)c(OC)cc2OC)C(=O)/C(=C/c2cc(OC)c(OC)cc2OC)C1,5541,val,False
COc1ccc(NC(=O)C2CCC(CNS(=O)(=O)c3cccs3)CC2)cc1,0,train,False
O=C(/C=C/c1ccc(Br)cc1)NC(=S)N1C[C@H]2C[C@H](C1)c1cccc(=O)n1C2,215,train,False
CCCc1cc(=O)[nH]c(SCC(=O)Nc2ncc(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)s2)n1,522,train,False
CCC(C)N(C(=O)CCC(=O)Nc1cc(C)on1)C(C(=O)NC(C)(C)C)c1ccccc1Cl,1090,test,False
NC(=O)CSc1nnc(-c2cccs2)n1-c1ccccc1,237,train,False
CC1CCCC(C)N1/N=C/c1ccccc1F,6177,train,False
O=C(Cn1nnc2ccccc2c1=O)NCC1CCC(C(=O)O)CC1,527,train,False
O=C(CCN1C(=O)/C(=C/c2ccc3c(c2)OCO3)SC1=S)Nc1cccc(C(=O)O)c1,158,train,False
CCNc1nc(Sc2ccc(C)cc2)cc(C(F)(F)F)n1,6770,val,False
COc1ccc(CC(=O)NCCCSc2ccccc2)cc1OC,2,train,False
O=C(NCCC1=CCCCC1)c1coc(=O)c(Br)c1,142,train,False
Cc1ccccc1Nc1nnc(SCC(=O)Nc2ccccc2[N+](=O)[O-])s1,49,train,False
Cc1ccc(Cl)cc1N1CCN(C(=O)C2CCN(S(C)(=O)=O)CC2)CC1,33,train,False
COc1ccc(Nc2nc(-c3cc4cccc(OC)c4oc3=O)cs2)cc1,258,train,False
O=C1NC(=Nc2ccccc2)c2c1cccc2[N+](=O)[O-],3724,train,False
Cc1ccccc1CSCC(=O)NCCSc1ccccn1,494,val,False
Cc1ccc(CSCCNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,477,train,False
O=C(CNc1ccc(F)cc1)N/N=C1\CCc2ccccc21,2043,train,False
COc1ccc(O)c(/C=N/NC(=S)Nc2cccc(S(=O)(=O)N(C)C)c2)c1,653,train,False
Cn1c(=O)n(CCc2ccccc2)c2ccccc21,586,train,False
CCOC(=O)c1c(NC(=O)COC)sc(C(C)=O)c1C,28,train,False
Cc1ccc(C)c(NC(=O)NNC(=O)CCc2ccccc2)c1,64,train,False
COc1ccc(N2CCN(CC(=O)c3c[nH]c4ccccc34)CC2)cc1,11,train,False
CCOC(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,15,train,False
CC(=O)Nc1ccc(CN2CCCC(C(=O)c3cccc(C(F)(F)F)c3)C2)cc1,43,train,False
COc1cc(C(=O)N2CCCN(c3nc4cc(C)ccc4cc3C#N)CC2)cc(OC)c1OC,819,train,False
Cc1sc(N/N=C/c2ccco2)nc1-c1ccccc1,1878,train,False
COc1ccc(OC)c(CNc2ccc(F)c(Cl)c2)c1,27,train,False
N/C(=N\OC(=O)Cc1ccccc1)c1cccc(Br)c1,826,test,False
COc1ccc(/C=N/Nc2nc(C)nc(N)n2)cc1,351,train,False
CN(C)c1ccc(C(C(=O)NCc2ccccc2)N(Cc2ccco2)C(=O)c2snc(C(N)=O)c2N)cc1,465,train,False
C/C(=N/NC(=O)CCc1ccccc1)c1ccc2c(c1)OCO2,5,train,False
Cc1nc(N/C(N)=N/S(=O)(=O)c2ccc([N+](=O)[O-])cc2)nc2ccccc12,484,train,False
COc1ccc(CC(=O)NCC(=O)N/N=C(/C)c2ccco2)cc1,0,train,False
O=C(C(NS(=O)(=O)c1cccs1)c1ccccc1)N1CCN(c2ccccc2F)CC1,187,train,False
CC(CC(=O)NCc1ccc(F)cc1)c1ccccc1,89,train,False
O=C(CCS(=O)(=O)c1ccc(F)cc1)N1CCOCC1,36,train,False
O=C(CSc1nc2ccc(Cl)cc2[nH]1)N1CCN(C(=O)c2ccco2)CC1,31,train,False
CCOC(=O)C1CCN(C(=O)c2ccccc2N(C)S(=O)(=O)c2ccccc2)CC1,71,train,False
OC(COc1ccc(C2C=CCC2)cc1)CN1CCCCC1,317,train,False
COc1ccccc1C(=O)NCCC(=O)Nc1ncccc1O,2,train,False
Cc1[nH]c2ccccc2c1/C=N/NC(=O)c1cc(-c2ccncc2)nc2ccccc12,45,train,False
O=C(NNC(=O)c1ccccn1)c1cccc([N+](=O)[O-])c1,34,train,False
CC(C)(C)NC(=O)C(=O)NNC(=O)COc1ccccc1,12,train,False
O=c1oc2ccccc2c2c1nnn2CCO,5396,train,False
Cc1cc(-c2nnc(SCC(=O)Nc3ccc(Cl)cn3)n2N)n[nH]1,176,train,False
CCCc1c(C(=O)NNc2ccccc2OC)cnn1-c1ccccc1,194,train,False
CCc1ccc(NC(=S)NC(=O)CC(C)C)cc1,117,train,False
Cc1c(/N=C(\[O-])Nc2ccc(Br)cc2)sn[n+]1C,12729,train,False
CC(C)COC(=O)c1cccc2c1-c1ccccc1/C2=N\O,1604,train,False
CSc1ccc(CN2CCC(n3nccc3NC(=O)c3ccccc3C)CC2)cc1,284,train,False
O=C(Cc1coc2ccc3ccccc3c12)N1CCCC1,84,train,False
CSc1nc(C)cc(Oc2ccc(OCCOc3ccccc3)nn2)n1,3756,test,False
O=C(Nc1cccc(Cl)c1)Nc1ccc2nccnc2c1,65,train,False
CNc1c(NS(=O)(=O)c2ccc(Br)s2)c(=O)oc2ccccc12,1340,val,False
Cc1cc(C(F)(F)F)n(-c2nc(C(=O)NNS(=O)(=O)c3ccccc3[N+](=O)[O-])cs2)n1,936,val,False
Cn1c2ccccc2c2cc([N+](=O)[O-])ccc21,34,train,False
Cc1ccc(NC(=O)c2c(C)noc2-c2snnc2C)cc1,1021,test,False
CCOC(=O)C1=C(C)n2c(s/c(=C3\C(=O)Nc4ccccc43)c2=O)=NC1c1ccc(OC)cc1,1270,train,False
CCSc1nnc(NC(=O)C2CCN(S(=O)(=O)c3ccccc3C(F)(F)F)CC2)s1,91,train,False
COc1cc(/C=N/n2nnnc2N)ccc1OC(C)C,824,train,False
COc1ccccc1N1CCN(C(=O)CSc2nc3ncnc(N)c3[nH]2)CC1,52,train,False
CN(C(=O)/C=C/c1ccco1)c1ccccc1C(=O)O,413,train,False
CCOc1ccc(Nc2ncnc3ccc([N+](=O)[O-])cc23)cc1,417,train,False
COc1cc(/C=C/c2cc(C(=O)O)c3ccccc3n2)cc(OC)c1O,45,train,False
COC(=O)c1sccc1NC(=O)c1ccnn1C,327,train,False
C=CCN1C(=O)NC(=O)/C(=C/c2ccoc2)C1=O,2566,train,False
CSc1ccc(NC(=O)Nc2cccn(Cc3ccccc3F)c2=O)cc1,50,train,False
Cc1ccccc1OCCC(=O)OCC(=O)N(C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,134,train,False
O=C(NC1CCCCC1)c1cc(-c2ccc(Cl)cc2)on1,116,train,False
O=C(/C=C/c1ccccc1)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1,3,train,False
COc1ccccc1CNC(=O)CCCNC(=O)c1ccc(Cl)cc1,2,train,False
COc1ccccc1NC(=O)CSc1nnc(C2CCCCC2)n1-c1ccccc1,4,train,False
CN1C(C(=O)NCc2cccc(C(F)(F)F)c2)CC2Cn3c(nc4cc5ccccc5cc43)C21,1887,train,False
NC(=O)[C@H]1CC2(CC(c3cccc(NC(=O)[C@H]4CCC(=O)N4)c3)=NO2)CN1C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1966,train,False
CCOC(=O)c1ccc(NC(=O)c2ccccc2)cc1,0,train,False
Cc1cc(C(=O)Nc2cccc(C(=O)O)c2)c(C)o1,6,train,False
CCCCC(=O)NC(c1ccc(Cl)cc1Cl)c1ccc2cccnc2c1O,3173,train,False
COc1ccc(/C=N/Nc2nc(C)cc(=O)[nH]2)cc1OC,18,train,False
N#Cc1c(-c2ccc(F)cc2)cc(-c2cccs2)nc1SCC(=O)O,832,train,False
O=C(NCCCc1ccncc1)C1CCC(=O)N(CCc2cccc(F)c2)C1,99,train,False
CC1CCCCN1C(=O)c1c([N+](=O)[O-])cnn1C,1908,test,False
COc1ccc(C(=O)NC(C)c2nnc(SCC(=O)Nc3nc(C)cs3)n2C)cc1,22,train,False
COC(=O)COc1ccc(S(=O)(=O)N2CCCCC2)cc1[N+](=O)[O-],1,train,False
CCn1c(SCC(=O)Nc2ccc(C(C)=O)cc2)nnc1C1CC1,9,train,False
Cc1ccc(-c2nc3ccccc3c(=O)n2NC(=O)COc2ccccc2)cc1,9,train,False
Cc1cccc(N=C2NC(=O)/C(=C/c3cn(C)c4ccccc34)S2)c1,2870,train,False
CCOC(=O)c1sc2nc(C)[nH]c(=S)c2c1C,1208,train,False
C/C(=N\OC(=O)c1ccc(OC(C)C)cc1)c1ccc(C)c(C)c1,2272,test,False
O=C(c1ccc2c3c(cccc13)CC2)C1CCCN(C(=O)c2cc[n+]([O-])cc2)C1,57,train,False
O=C(O)c1ccc(S(=O)(=O)c2ccc3c(c2)C(=O)N(c2ccc(Br)cc2)C3=O)cc1,879,train,False
N#Cc1cccc(NC(=O)CSc2sc3c(O)cc(=O)[nH]c3c2C#N)c1,705,test,False
COc1ccccc1/C=C(/NC(=O)c1ccccc1)C(=O)NCCN1CCOCC1,4,train,False
CCOc1ccc(OCCn2c(=S)[nH]c3ccccc32)cc1,535,train,False
O=C(Nc1ccc(F)cc1)c1ccccc1NC(=O)C1CC=CCC1C(=O)O,35,train,False
CSCC[C@@H](C(=O)O)N1Cc2ccccc2C1=O,2029,test,True
CN(C)c1ccc(/C=C2\NC(=S)N(Cc3ccccc3)C2=O)cc1,2566,train,False
O=C(NCCc1c[nH]c2ccccc12)N[C@@H](Cc1ccccc1)C(=O)O,109,train,False
COc1ccc(NC(=S)NNC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,1,train,False
COCc1nn2c(N)c(C#N)cnc2c1-c1ccccc1,6388,val,False
CCOc1ccc(N(CC(=O)NCc2cccs2)S(=O)(=O)c2c(C)noc2C)cc1,38,train,False
CC(CC(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,265,train,False
CC(NC(=O)c1ccco1)c1nc(-c2ccccc2Cl)no1,8,train,False
Cc1ccc(S(=O)(=O)c2cc3ccccc3nc2N)cc1,2212,val,False
CCc1cc2c(=O)n(Cc3ccco3)c(SCC(=O)NCC3CCCO3)nc2s1,110,train,False
Cc1cc(C)c(C(=O)/C=C/C=C/c2ccccc2)c(=O)[nH]1,2607,test,False
O=[N+]([O-])c1ccc(NCc2ccc(Cl)cc2)c2ccncc12,1588,test,False
CCOc1ccc2nc(SCC(=O)c3cccs3)sc2c1,150,train,False
O=C(c1cc(-c2ccccc2)on1)N1CCN(c2ccccc2)CC1,11,train,False
COc1cccc(/C=C/C(=O)OCC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)c1OC,1,train,False
CC(=O)c1ccc(S(=O)(=O)N2CCN(c3nc4c(C)c(C)ccc4cc3C#N)CC2)cc1,819,train,False
Cc1ccc(S(=O)(=O)n2nccc2-c2c(-c3ccc(Cl)cc3)noc2C)cc1,2178,val,False
O=C(NCc1ccccc1Cl)c1ccc(CS(=O)Cc2ccc(Cl)cc2)o1,125,train,False
CCC(=O)Nc1ccc(C(=O)Nc2c[nH]c(=O)[nH]c2=O)cc1,884,val,False
CCOc1ccc2nc(SCC(=O)Nc3cc4c(cc3C(C)=O)OCO4)[nH]c2c1,67,train,False
CN(C)c1ccc(N/C=C/C(=O)c2ccco2)cc1,1021,test,False
Brc1cc2c(cc1/C=N/Nc1nc(N3CCCC3)nc(N3CCOCC3)n1)OCO2,575,train,False
Cc1cc(-c2nnc(SCC(=O)Nc3c(C)cccc3C)n2N)n[nH]1,90,train,False
O=C(N/N=C/c1ccccn1)c1cccnc1,14,train,False
COc1ccccc1NC(=O)c1cc(C(=O)Nc2ccccc2OC)cc([N+](=O)[O-])c1,4,train,False
CCN(CC(=O)NC1CCS(=O)(=O)C1)S(=O)(=O)c1ccc(C)c(C)c1,350,train,False
Cc1ccc2ccc(C)[n+](CCCS(=O)(=O)[O-])c2c1,9474,test,False
COc1ccc(N2C(=O)c3ccccc3C(C)(C)C2=O)cc1,1962,train,False
CCC(C)(C)NC(=O)C(c1ccc(F)cc1)N(Cc1ccc(OC)cc1)C(=O)c1cnccn1,733,train,False
O=S(=O)(c1cccc(NC(=S)NCc2ccco2)c1)N1CCOCC1,3,train,False
CC(=O)c1c(O)cc(=O)n(-c2ccccc2)c1-c1ccc(Cl)cc1,701,train,False
Cc1ccc(Cl)c(NC(=O)CCl)c1Cl,1814,test,False
CCn1cnc2c1c(=O)n(CC(=O)NCC(C)C)c(=O)n2Cc1ccccc1,313,train,False
CCOC(=O)COc1ccc2c(c1)C(=O)CC1(CCCCC1)O2,374,train,False
Nc1nc(-c2ccc(Cl)cc2)cn1N,2972,train,False
c1cncc(-c2noc(-c3cccc4ccccc34)n2)c1,581,train,False
Cc1ccc2cc3cc(C(=O)NC4CCCCC4)oc3nc2c1,197,train,False
COc1ccccc1/C=N/NC(=O)C1=NNC(c2ccccc2)(c2ccccc2)C1,18,train,False
CCCn1c2ccccc2c2cnn(CC(=O)O)c(=O)c21,467,train,False
COc1ccc2c(c1)C(=O)C(=O)N2CCS(=O)(=O)c1ccccc1,1341,train,False
CC(=O)c1ccccc1NS(C)(=O)=O,137,train,False
CN(CC(=O)Nc1ccccc1Br)C(=O)c1ccc(COc2ccccc2)cc1,303,train,False
O=C(Nc1ccc(-c2csc(Nc3ccccc3)n2)cc1)c1ccccc1,6,train,False
COc1ccc(NC(=O)O/N=C/c2ccccc2Cl)cc1,0,train,False
CN(c1ccccc1)S(=O)(=O)c1cccc(NC(=O)Cn2cnc3ccccc3c2=O)c1,9,train,False
Cc1cc(C(F)(F)F)nn1C(=O)c1cccnc1Cl,755,train,False
COc1ccccc1CC(NC(C)=O)C(=O)NC1CCN(C(=O)Nc2ccccc2Cl)CC1,62,train,False
COc1ccc2nc3c(cc2c1)c(NC(=O)CC(C)C)nn3CC(C)C,866,train,False
COc1cc(Cl)c(C)cc1NC(=O)c1ccc(S(C)(=O)=O)cc1,1,train,False
CC(C)(C#N)NC(=O)C(=O)c1c(-c2ccccc2)cc2ccccn12,2424,test,True
COc1ccc(CNC(=O)CCCn2ccc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1,1,train,False
COc1ccccc1NC(=O)Nc1c(C)nn(C)c1C,4,train,False
Nc1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1028,train,False
CN1CCN(NC(=O)CN2C(=O)/C(=C/c3ccccc3Cl)SC2=S)CC1,158,train,False
CCOc1cc(/C=N/Nc2cc(C)nc(-n3nc(C)cc3C)n2)ccc1O,2195,val,False
O=S1(=O)CCOCCCN1Cc1ccc(Cl)cc1,3918,val,False
COc1ccccc1NC1=C(N2CCCCC2)C(=O)c2ccccc2C1=O,912,train,False
S=C(NCCNC(=S)Nc1ccccc1Cl)Nc1ccccc1Cl,81,train,False
Cc1ccc(S(=O)(=O)Cc2nc3ccccc3c(=O)[nH]2)cc1,59,train,False
CC(C)(C)NC(=O)c1cccc(NC(=O)c2ccco2)c1,6,train,False
COc1cccc(CNC(=O)CCN2C(=S)NC(C)(C)CC2C)c1,87,train,False
CCOc1ccc(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)cc1OC,782,train,False
CCOc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1,50,train,False
Cc1ccc(C(=O)NNC(=O)CCC(=O)NCc2ccccc2)cc1Br,2,train,False
O=C(NCCCC(=O)N1CCCCC1)c1ccc(Cl)cc1,36,train,False
O=C(O)c1nnn(-c2cccc(C(F)(F)F)c2)c1-c1ccccc1,627,train,False
Cc1ccc(NC(=S)N2CCN(c3ncccn3)CC2)cc1C,98,train,False
Cc1cc(C)n(-c2ccc(Cl)c(C(=O)OCC(N)=O)n2)n1,1616,train,False
N#C/C=C(/c1ccc(F)cc1)N1CCOCC1,4515,train,False
COc1ccc(-c2nc3ccccc3o2)cc1NC(=O)CSc1ccc(Cl)cc1,4,train,False
Cc1onc(-c2ccccc2)c1C(=O)Nc1ncc([N+](=O)[O-])s1,178,train,False
Cc1ccc(OCCSc2ncnc3sc(C)c(C)c23)cc1C,3302,test,False
Cc1ccc(C)c(S(=O)(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)c1,412,train,False
CCOC(=O)CC1COCCN1C(=O)c1ccc2oc(Cc3ccccc3)nc2c1,1433,train,False
CCOC(=O)c1sc(NC(=O)C2CC2)cc1C,15,train,False
CCn1c(-c2c(Cl)c(C)nn2C)n[nH]c1=S,2124,val,False
COc1ccccc1Nc1ncnc2c1c(C)c(C)n2CCCN(C)C,912,train,False
CC(C)/C(=N\NS(=O)(=O)c1ccc(Br)cc1)c1cccs1,1739,test,False
Cc1ccc2nc(-c3ccccc3O)c(Nc3ccc4c(c3)OCCO4)n2c1,4334,val,False
CC(=O)c1ccc(NCCC(=O)c2ccccc2)cc1,117,train,False
O=C(COC(=O)c1ccc(Cl)nc1)Nc1ccccc1OC(F)F,118,train,False
CCC(=O)c1ccc(OCC(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,317,train,False
CC(C)[C@H](NC(=O)N1c2ccccc2NC(=O)[C@@H]1C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,252,train,False
CC(C)c1ccc(NC(=O)C2CC(=O)N(C3CCCC3)C2)cc1,60,train,False
O=C(NCCc1ccccc1)C1CCCN(c2cnccn2)C1,24,train,False
COc1ccc(OCCNC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1,51,train,False
COc1ccc(CCNC(=O)CCCc2ccccc2)cc1,0,train,False
CN1C(=O)C(=Cc2ccccc2Oc2ccc(Cl)c(F)c2)C(=O)N(C)C1=O,6076,val,False
Cc1cc[n+](-c2[nH]c(=O)sc2/C=N/N=C(\[O-])CCn2c3ccccc3c3ccccc32)cc1,6321,train,False
CC(C)CNC(=O)NC(=O)COc1c(F)c(F)cc(F)c1F,6232,val,False
CC(C)(C)C(=O)NNC(=O)c1cc(C(C)(C)C)nn1Cc1ccccc1,604,train,False
COC(=O)c1cc(S(=O)(=O)N2CCCC2)c(Cl)cc1Cl,1,train,False
O=C(Nc1cccnc1Cl)c1cccc(F)c1,35,train,False
CN(C)CCNC(=O)CN1C(=O)CSc2ccc(S(=O)(=O)N3CCCCC3)cc21,80,train,False
Cc1cc(Cl)ccc1NC(=S)NCc1ccc(F)cc1,220,train,False
CCOc1nc(-c2ccc(Cl)cc2)nc2ccccc12,385,train,False
O=C(Nc1cccc(-c2cc3ccccc3oc2=O)c1)c1ccc(Br)o1,189,train,False
Cc1cccc(NC(=O)C2C3C=CC(O3)C2C(=O)O)c1C,2020,test,False
Cc1cccc(N2CCN(c3nc4ccccc4n4cnnc34)CC2)c1C,296,train,False
Cc1ccc(-c2csc(NC(=O)C3=NN(C4CCS(=O)(=O)C4)C(=O)CC3)n2)cc1,3608,val,False
N#CC(C#N)=C1NC(N)=C(C#N)C(c2ccccc2)=C1C#N,12431,val,False
O=C(COc1cccc(NC(=O)c2cccc([N+](=O)[O-])c2)c1)c1ccc(F)cc1,1,train,False
CC(CCC(=O)O)C1CC[C@@]2(C)C3C(=O)CC4C(C)(C)C(O)CC[C@]4(C)C3C(=O)C[C@]12C,4935,train,False
C/C(=N\NC(=O)NC1CCCCC1)c1ccc(OC(F)F)cc1OC(F)F,1471,train,False
O=C(O)CCC(=O)N1N=C(c2ccc(Br)cc2)CC1c1cccc(Br)c1,1657,train,False
O=C(N/N=C1\C2CN3CCN(C2)CC1(c1ccccc1)C3)c1ccccc1F,82,train,False
CC1=CC(=O)N(c2cccc(C(F)(F)F)c2)C1c1ccc(Cl)cc1,8249,train,False
Cc1ccc(NC(=O)CC2Oc3ccc(C)cc3NC2=O)c(C)c1,491,train,False
O=C(NC(Cc1ccccc1)C(=O)N1CCc2ccccc2C1)c1ccccc1,36,train,False
CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,8918,test,False
CCCC(=O)NNC(=O)CCC(=O)NCc1ccccc1,8,train,False
O=C1[C@H]2[C@@H](C(=O)N1C1CCCCC1)[C@@H](c1ccc(F)cc1)N1C(=O)N(c3cccc(Cl)c3)C(=O)[C@@]21Cc1ccccc1,2453,train,False
O=CN1CCN(c2c([N+](=O)[O-])c(=O)oc3ccccc23)CC1,3019,train,False
O=C(Nc1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1)c1cccnc1,14,train,False
Cc1ccc(NC(=O)/C(=C\c2cccc([N+](=O)[O-])c2)NC(=O)c2cccs2)cc1,34,train,False
Cc1cc(NC(=O)C(C)SCC(=O)OC(C)C(=O)Nc2ccccc2C)no1,25,train,False
Cn1cnc(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)c1,47,train,False
Cc1ccc(SCC(=O)O/N=C(\N)c2cccnc2)cc1,29,train,False
O=C1CC(c2ccccc2Cl)C2=C(COC2=O)N1,5730,train,False
Cc1ccc(NC(=O)COC(=O)c2ccccc2Cl)cc1S(=O)(=O)N(C)C,10,train,False
Fc1ccccc1N=C1NN=C(c2ccccc2)CS1,4416,val,False
Oc1[nH]c2ccccc2c1N=Nc1ccccc1,1305,train,False
COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)Nc3nc(N)nn32)cc1,2122,train,False
O=C(O)CNC(=O)c1ccc(NC(=O)/C(=C/c2ccccc2)NC(=O)c2ccco2)cc1,8,train,False
CC1Cc2ccccc2N1Cc1nc2cc(Cl)ccc2c(=O)[nH]1,1360,val,False
O=C(COC(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)NCc1ccc(Cl)cc1,97,train,False
CC1C(c2cccs2)=[N+]([O-])C(C)(C(=O)c2ccc(Cl)cc2)N1O,9620,test,False
C=CCn1cnc2c(nnn2-c2ccc(C)c(Cl)c2)c1=O,1665,train,False
CCOc1cc(/C=C(/C#N)c2ccc(F)cc2)ccc1OCc1ccc(C(=O)O)o1,3676,val,False
O=C(CCNC(=O)Cn1cnc2ccccc2c1=O)NCCC1=CCCCC1,94,train,False
COc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NC(=O)c2cccc(S(=O)(=O)Nc3ccccc3Cl)c2)cc1,274,train,False
O=C(CCSCc1ccccc1F)N1CCN(c2ccccn2)CC1,46,train,False
O=C(CC1CCCCC1)NC1CCCC1,12,train,False
CSc1nsc(/C=C/Nc2ccc(C)cc2)c1C#N,4215,val,False
Cc1ccc(C(=O)N/C(=C/c2cccnc2)C(=O)N2CCCCCC2)cc1,29,train,False
CCc1ccc(S(=O)(=O)NCC(O)COc2ccc(OC)cc2)cc1,40,train,False
COc1ccc(CCNS(=O)(=O)c2cccc(F)c2)cc1OC,2,train,False
CCCCN(CC)C(=O)Cn1ncc2c3ccccc3n(CCC)c2c1=O,467,train,False
CN1C(=O)/C(=C\N2CCc3ccccc32)C(=O)NC1=S,5609,val,False
CCCC/C(=N\O)c1c[nH]c2ccccc12,455,train,False
Cc1nn(Cc2ccccc2)c(Cl)c1C(=O)NCc1ccc(C)n1C,390,train,False
CCC(C)NC(=O)c1ccccc1-c1ccccc1C(=O)NC(C)CC,132,train,False
O=C1OC(Cc2ccccn2)C(=O)C1=C1SCCS1,11333,val,False
Cc1cc(-c2nnc(CCC(=O)N(CC3CCC3)CC3CCCO3)o2)no1,2137,train,False
COc1ccc2c(C)c(Cl)c(=O)oc2c1,746,train,False
CCOC(=O)N1CCN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2CCCc2ccccc2)CC1,94,train,False
COC(=O)c1ccc(CNC(=O)Cn2nnnc2CN(C)C(C)C)cc1,5132,val,False
CCC(=O)NC(=S)Nc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,23,train,False
COc1ccc(C2C3=C(CC(C)(C)CC3=O)OC(N)=C2[N+](=O)[O-])cc1,1234,train,False
O=C(N/C(=C\c1cccnc1)c1nc2ccccc2[nH]1)c1cccc(Br)c1,92,train,False
CCc1cc(=O)[nH]c(SCc2cccnc2)n1,383,train,False
O=c1c2ccccc2nc(/C=C/c2ccc(Cl)cc2)n1CCO,247,train,False
O=C(NCCc1ccccn1)c1cc2ccccc2o1,76,train,False
CCCC(=O)Nc1cc(-c2nc3ncccc3o2)ccc1C,107,train,False
C=CCNC(=O)C1CCN(c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])CC1,887,train,False
Cc1cccc(-c2nnc(SCC(=O)N3c4ccccc4CCc4ccccc43)n2C)c1,13,train,False
CCCN1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,266,val,False
Clc1ccc(Cn2ncc3c(NCCN4CCOCC4)ncnc32)cc1,124,train,False
CC(=O)Nc1ccc(C2Nc3ccccc3C(=O)N2C2CCCCC2)cc1,498,train,False
COc1ccc(N2CCN(C(=O)Cc3nn(C)c(=O)c4ccccc34)CC2)cc1,11,train,False
O=C(NC1CCCCCC1)c1ccc[nH]c1=S,12,train,False
COc1ccccc1CNC(=O)C1CCN(S(=O)(=O)c2cccc3nonc23)CC1,7,train,False
C=CCSc1nc2ccsc2c(=O)n1-c1ccccc1,1558,val,False
Cn1c(SCC(=O)N2c3ccccc3CCc3ccccc32)nnc1-c1cc2ccccc2cc1O,271,train,False
CCOc1ccc(CCNC(=O)C2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)cc1,24,train,False
COc1ccccc1-c1nc2cc(Cl)ccc2c(=O)n1O,2462,train,False
O=C(CN1C(=O)/C(=C2\SC(=S)N(CCS(=O)(=O)O)C2=O)c2ccccc21)Nc1cccc(Br)c1,4443,train,False
O=C(Nc1cccn(Cc2ccccc2)c1=O)NC1CCCCC1,12,train,False
COc1ccccc1N1CCN(C2CCCN(C(=O)CCc3c(C)noc3C)C2)CC1,52,train,False
Cc1nn(Cc2ccc(F)cc2)c(C)c1NC(=O)CCCn1nc([N+](=O)[O-])cc1C,439,train,False
O=C(O)CN=C1NC2(CCCC2)Cc2ccccc21,3217,train,False
CN(C)CCCN1C(=O)c2cccc3c(Br)ccc(c23)C1=O,2204,train,False
O=C(COc1ccccc1Br)NC1CC1,12,train,False
COc1ccccc1Nc1cc(C(=O)NC2CCCC2)c2ccccc2n1,45,train,False
CN1CCN(c2ccc(Cl)cc2NC(=O)c2ccc(S(=O)(=O)N3CCCCCC3)cc2)CC1,1,train,False
O=[N+]([O-])c1ccc(N2CCCCC2)cc1N1CCOCC1,23,train,False
CCN(CC)S(=O)(=O)c1ccc(F)c(C(=O)NCCCN2CCOCC2)c1,21,train,False
c1ccc2oc(SCc3cn4ccsc4n3)nc2c1,520,train,False
Cc1nn(C)c(C)c1/C=C(/C(=O)C(C)C)n1cncn1,6645,val,False
O=C(c1ccc(S(=O)(=O)Nc2ccccc2)cc1)N1CCOCC1,11,train,False
O=C(CSc1nc(-c2ccccc2)cc(C(F)(F)F)n1)NCc1cccs1,109,train,False
CCOC(=O)c1c(C)c(C(=O)NC2CCCCCC2)c(C)n1C,197,train,False
CCN(CC)C(=O)c1ccc(S(=O)(=O)c2ccccc2)cc1,63,train,False
CC(=O)Nc1ccccc1C(=O)OCc1ccc(C(=O)c2ccccc2)cc1,35,train,False
